bundesland,diesel,e5,e10,date
Mecklenburg-Vorpommern,1.0281450608930989,1.1620836265223276,1.0889040595399189,2020-11-08 00:00:00
Niedersachsen,1.0314618860090974,1.1978983728668682,1.0948064841102665,2020-11-08 00:00:00
Nordrhein-Westfalen,1.0253527027027027,1.2044416385135135,1.1385116722972974,2020-11-08 00:00:00
Rheinland-Pfalz,1.0280666170450317,1.211612579084481,1.1526655191663566,2020-11-08 00:00:00
Saarland,1.0435179577464788,1.2245704225352114,1.1391961267605637,2020-11-08 00:00:00
Sachsen,1.033027963671128,1.23880074888464,1.1601763862332697,2020-11-08 00:00:00
Sachsen-Anhalt,1.022823796646836,1.1960626284478098,1.1037384532179555,2020-11-08 00:00:00
Schleswig-Holstein,1.0560336203362033,1.232679294792948,1.1177464534645347,2020-11-08 00:00:00
Thüringen,1.046923298969072,1.2354908591065292,1.1328292783505156,2020-11-08 00:00:00
bundesweit,1.0358312504204443,1.214435673869659,1.1352866758354698,2020-11-08 00:00:00
Baden-Württemberg,1.0471457656723342,1.2232915040528372,1.1536811222401135,2020-11-09 00:00:00
Bayern,1.0380444636854436,1.209085642253234,1.122169247224203,2020-11-09 00:00:00
Berlin,1.0553323606204883,1.2439362617109508,1.1894953156197206,2020-11-09 00:00:00
Brandenburg,1.0574674515235456,1.2247362650046167,1.1545425900277009,2020-11-09 00:00:00
Bremen,1.04381922924116,1.2162904251092572,1.1561998410806515,2020-11-09 00:00:00
Hamburg,1.034382146439318,1.2421179538615847,1.187889669007021,2020-11-09 00:00:00
Hessen,1.0295887159533073,1.2327220060527453,1.1587156939040208,2020-11-09 00:00:00
Mecklenburg-Vorpommern,1.0338841191366213,1.1634367538888215,1.0858249125768722,2020-11-09 00:00:00
Niedersachsen,1.0339107181660143,1.203171338548457,1.0965621740547589,2020-11-09 00:00:00
Nordrhein-Westfalen,1.03139471165879,1.213694698408492,1.1455038646702886,2020-11-09 00:00:00
Rheinland-Pfalz,1.0232849943098683,1.2070366607055762,1.1460761664769956,2020-11-09 00:00:00
Saarland,1.043332863187588,1.2240384344146686,1.137197813822285,2020-11-09 00:00:00
Sachsen,1.0355800676194866,1.240744121715076,1.1634001844167818,2020-11-09 00:00:00
Sachsen-Anhalt,1.0256634668432083,1.1935012688955091,1.0975315017102505,2020-11-09 00:00:00
Schleswig-Holstein,1.0567131369200111,1.2305927270139485,1.1187312838030177,2020-11-09 00:00:00
Thüringen,1.0446885714285714,1.2302457142857142,1.1318446753246754,2020-11-09 00:00:00
bundesweit,1.037284516383305,1.2160857150623123,1.136080465745233,2020-11-09 00:00:00
Baden-Württemberg,1.049981118641386,1.225814298146146,1.1553360143456133,2020-11-10 00:00:00
Bayern,1.04034223466407,1.2103055014605648,1.1217969328140214,2020-11-10 00:00:00
Berlin,1.0434041425020713,1.2233696768848386,1.1677456503728252,2020-11-10 00:00:00
Brandenburg,1.0510487662942272,1.2089785847299814,1.1372015828677842,2020-11-10 00:00:00
Bremen,1.041056296914095,1.2196134278565471,1.1556221851542954,2020-11-10 00:00:00
Hamburg,1.037828720417168,1.2474195748094663,1.194294223826715,2020-11-10 00:00:00
Hessen,1.0330058716863828,1.227189016492531,1.1533445298333478,2020-11-10 00:00:00
Mecklenburg-Vorpommern,1.0267561460144026,1.1602229947852,1.0798028308914824,2020-11-10 00:00:00
Niedersachsen,1.032789719003862,1.2003504061792516,1.094691676654681,2020-11-10 00:00:00
Nordrhein-Westfalen,1.033261637378004,1.2161489180734355,1.1480722245448125,2020-11-10 00:00:00
Rheinland-Pfalz,1.0362308400460298,1.218851476793249,1.1554477943996933,2020-11-10 00:00:00
Saarland,1.0517180132033952,1.2393665513989311,1.1532137692549511,2020-11-10 00:00:00
Sachsen,1.0345279618735572,1.238813984660064,1.1592445453868494,2020-11-10 00:00:00
Sachsen-Anhalt,1.0336302521008405,1.1966820168067227,1.1038795518207285,2020-11-10 00:00:00
Schleswig-Holstein,1.0544516363636365,1.2307338181818182,1.1162352,2020-11-10 00:00:00
Thüringen,1.0468776360651595,1.232380603611567,1.1365727995959087,2020-11-10 00:00:00
bundesweit,1.038665342191318,1.2162033714119995,1.1357015730367044,2020-11-10 00:00:00
Baden-Württemberg,1.0584980734324745,1.2344426010253795,1.1663801229181925,2020-11-11 00:00:00
Bayern,1.0490198343317376,1.2176578004528646,1.13104686290808,2020-11-11 00:00:00
Berlin,1.0656895273401297,1.2455004633920297,1.1888368860055607,2020-11-11 00:00:00
Brandenburg,1.065835854564756,1.2279055201698512,1.1569420116772824,2020-11-11 00:00:00
Bremen,1.042944069431051,1.232138862102218,1.1686451301832208,2020-11-11 00:00:00
Hamburg,1.0532630385487527,1.2564419501133786,1.2017097505668934,2020-11-11 00:00:00
Hessen,1.0441669401148483,1.2382224671862183,1.166568396226415,2020-11-11 00:00:00
Mecklenburg-Vorpommern,1.0364751403917272,1.1625760854677445,1.0841636762087383,2020-11-11 00:00:00
Niedersachsen,1.0452473998141654,1.2132516560261368,1.1069236579444297,2020-11-11 00:00:00
Nordrhein-Westfalen,1.0469796389115316,1.2307609566589777,1.1623140533134464,2020-11-11 00:00:00
Rheinland-Pfalz,1.0534990639208344,1.23208478202728,1.1694498529018456,2020-11-11 00:00:00
Saarland,1.0644844627480343,1.250680269561962,1.161791838262823,2020-11-11 00:00:00
Sachsen,1.0458401293335728,1.241765223639303,1.1627355846955274,2020-11-11 00:00:00
Sachsen-Anhalt,1.0478364351245084,1.2087792922673657,1.11425373525557,2020-11-11 00:00:00
Schleswig-Holstein,1.058213792020107,1.237350534087339,1.1238268143261074,2020-11-11 00:00:00
Thüringen,1.05269108994116,1.2406022695432894,1.1396902493695713,2020-11-11 00:00:00
bundesweit,1.0500990012586553,1.2270284074303546,1.146665528810746,2020-11-11 00:00:00
Baden-Württemberg,1.0593505075234504,1.2421555304926692,1.1724000495144828,2020-11-12 00:00:00
Bayern,1.0515398725670766,1.2248820747672855,1.1383954651799493,2020-11-12 00:00:00
Berlin,1.0401740354363305,1.228658883921179,1.1728398741513495,2020-11-12 00:00:00
Brandenburg,1.0543887402723735,1.2136915126459142,1.143446862840467,2020-11-12 00:00:00
Bremen,1.0291377295492488,1.2233363939899833,1.1603510016694492,2020-11-12 00:00:00
Hamburg,1.041573691157061,1.235090629124505,1.1818671359436868,2020-11-12 00:00:00
Hessen,1.0471313769751691,1.242270835214447,1.1704582392776524,2020-11-12 00:00:00
Mecklenburg-Vorpommern,1.0299058791433635,1.1684748329013777,1.089862228891011,2020-11-12 00:00:00
Niedersachsen,1.0380360176111347,1.2079780712966908,1.1032629740093736,2020-11-12 00:00:00
Nordrhein-Westfalen,1.0400742122005109,1.2254659573467883,1.1576537599699142,2020-11-12 00:00:00
Rheinland-Pfalz,1.048005288916956,1.2287691032522892,1.165508525418377,2020-11-12 00:00:00
Saarland,1.072791845493562,1.2517495401594114,1.16595524218271,2020-11-12 00:00:00
Sachsen,1.0373543873837443,1.232179862515164,1.1571215527699152,2020-11-12 00:00:00
Sachsen-Anhalt,1.041588330229671,1.200362383612663,1.109058969584109,2020-11-12 00:00:00
Schleswig-Holstein,1.0452079778830965,1.2290679304897314,1.1154349131121644,2020-11-12 00:00:00
Thüringen,1.0478855375096674,1.2348570507862853,1.1390698633668472,2020-11-12 00:00:00
bundesweit,1.0456444164700824,1.225393673327621,1.1460659113588842,2020-11-12 00:00:00
Baden-Württemberg,1.064874049366244,1.2454421614409603,1.1751827351567712,2020-11-13 00:00:00
Bayern,1.056576257976521,1.2285717034439083,1.1405502459934729,2020-11-13 00:00:00
Berlin,1.0602534279722535,1.2572126149378933,1.2024124858848202,2020-11-13 00:00:00
Brandenburg,1.0688945914844648,1.2333166858457998,1.1614662830840046,2020-11-13 00:00:00
Bremen,1.057616053776196,1.2480945037564255,1.1850253064452354,2020-11-13 00:00:00
Hamburg,1.061927788123319,1.2657334988619904,1.2106422511897372,2020-11-13 00:00:00
Hessen,1.0575291545820529,1.2535545647374573,1.17847989264534,2020-11-13 00:00:00
Mecklenburg-Vorpommern,1.0448664968152863,1.1767370700636943,1.0968788535031846,2020-11-13 00:00:00
Niedersachsen,1.0487217546613266,1.214474088707277,1.1094174762536195,2020-11-13 00:00:00
Nordrhein-Westfalen,1.0555348410490906,1.2415790968268068,1.1734302378074533,2020-11-13 00:00:00
Rheinland-Pfalz,1.0583841519219035,1.236803157413057,1.1746777760829774,2020-11-13 00:00:00
Saarland,1.068418153846154,1.249695076923077,1.163627076923077,2020-11-13 00:00:00
Sachsen,1.050058733440539,1.239434183321847,1.1592150241212955,2020-11-13 00:00:00
Sachsen-Anhalt,1.0608732615288088,1.2223084806023214,1.1329865105092545,2020-11-13 00:00:00
Schleswig-Holstein,1.0655856023582344,1.2501369948025751,1.1405782328756495,2020-11-13 00:00:00
Thüringen,1.0625371141597255,1.2481415972562468,1.1484461048505634,2020-11-13 00:00:00
bundesweit,1.0573013547389014,1.2362377286562345,1.156145870177287,2020-11-13 00:00:00
Baden-Württemberg,1.0655033922047958,1.2479326503145,1.1776102672562967,2020-11-14 00:00:00
Bayern,1.0555448492270012,1.2287280473493545,1.1398846879942854,2020-11-14 00:00:00
Berlin,1.0543847356897091,1.25407507037848,1.197708789490147,2020-11-14 00:00:00
Brandenburg,1.0678501640112463,1.238054358013121,1.16981419868791,2020-11-14 00:00:00
Bremen,1.0554774624373957,1.2399974958263773,1.1758276293823038,2020-11-14 00:00:00
Hamburg,1.0671570118541711,1.2659733840304184,1.2091248042943414,2020-11-14 00:00:00
Hessen,1.0558513975373378,1.254338218081371,1.1811456060676997,2020-11-14 00:00:00
Mecklenburg-Vorpommern,1.0490057840616966,1.1792931876606685,1.1043535989717226,2020-11-14 00:00:00
Niedersachsen,1.0518216933954128,1.2204390412140025,1.1151026038972238,2020-11-14 00:00:00
Nordrhein-Westfalen,1.053050042636516,1.238437261156555,1.1717334428196948,2020-11-14 00:00:00
Rheinland-Pfalz,1.0539502595880086,1.232888042203986,1.1719860157427566,2020-11-14 00:00:00
Saarland,1.0639572357167293,1.2450793705097505,1.1574307218611015,2020-11-14 00:00:00
Sachsen,1.0447864838393732,1.2302176787463273,1.1507867286973557,2020-11-14 00:00:00
Sachsen-Anhalt,1.056236181423701,1.2164860006198988,1.1251771877260048,2020-11-14 00:00:00
Schleswig-Holstein,1.0670398115429915,1.250263133097762,1.141188771103259,2020-11-14 00:00:00
Thüringen,1.0549781500364166,1.253102694828842,1.151543092983734,2020-11-14 00:00:00
bundesweit,1.056250586522698,1.236061093758833,1.156285898015716,2020-11-14 00:00:00
Baden-Württemberg,1.068855343344511,1.2501506342032365,1.18183557369879,2020-11-15 00:00:00
Bayern,1.0604222510373444,1.233937940871369,1.1450779304979253,2020-11-15 00:00:00
Berlin,1.061559864050672,1.2543406457593078,1.1976553375560015,2020-11-15 00:00:00
Brandenburg,1.0769174421379146,1.2389912908613696,1.1706182295394894,2020-11-15 00:00:00
Bremen,1.0465195942830796,1.2267547256800369,1.1641701244813278,2020-11-15 00:00:00
Hamburg,1.0570528574655522,1.2576740456290942,1.1986873729387848,2020-11-15 00:00:00
Hessen,1.056497619741572,1.2556547167978238,1.182386670552803,2020-11-15 00:00:00
Mecklenburg-Vorpommern,1.0543927488630622,1.1865621526023244,1.1079927993936334,2020-11-15 00:00:00
Niedersachsen,1.050456954815099,1.219288286161202,1.116347696484963,2020-11-15 00:00:00
Nordrhein-Westfalen,1.0485362735167627,1.230156302409379,1.1639612274380222,2020-11-15 00:00:00
Rheinland-Pfalz,1.0499767747589832,1.2298514460999124,1.1705195442594216,2020-11-15 00:00:00
Saarland,1.0631095890410958,1.2422636986301372,1.1563797945205478,2020-11-15 00:00:00
Sachsen,1.0540449910484937,1.239330894372227,1.1620809527516152,2020-11-15 00:00:00
Sachsen-Anhalt,1.0527026544958555,1.208277515475816,1.1227375931171966,2020-11-15 00:00:00
Schleswig-Holstein,1.0763052727423226,1.2529964406919958,1.143737521728334,2020-11-15 00:00:00
Thüringen,1.070978835978836,1.261329461866047,1.167372435152923,2020-11-15 00:00:00
bundesweit,1.0575384927022085,1.2353600937270746,1.156629307229905,2020-11-15 00:00:00
Baden-Württemberg,1.0719890878183862,1.250287226167302,1.1807812080168891,2020-11-16 00:00:00
Bayern,1.059384949457132,1.2310821664794709,1.142055959066517,2020-11-16 00:00:00
Berlin,1.0601227617357638,1.2476304242619778,1.1932768188417489,2020-11-16 00:00:00
Brandenburg,1.0735885655362052,1.229839825847846,1.1567902153987168,2020-11-16 00:00:00
Bremen,1.0597615384615384,1.2289346153846157,1.1661303846153848,2020-11-16 00:00:00
Hamburg,1.062171922685656,1.2712455747711089,1.2151881993896236,2020-11-16 00:00:00
Hessen,1.0639532037118868,1.2589920459566948,1.1845356606274855,2020-11-16 00:00:00
Mecklenburg-Vorpommern,1.0569730211552173,1.182258022343713,1.1040976943189922,2020-11-16 00:00:00
Niedersachsen,1.0520920220418577,1.2154115475447216,1.106520128125085,2020-11-16 00:00:00
Nordrhein-Westfalen,1.0646494995180544,1.2473296359457255,1.1797404166975607,2020-11-16 00:00:00
Rheinland-Pfalz,1.060358957864265,1.2356120135091668,1.173588694113863,2020-11-16 00:00:00
Saarland,1.0637588195386702,1.2430668249660788,1.1574592944369064,2020-11-16 00:00:00
Sachsen,1.047157458360848,1.2344546922004551,1.1573066255778122,2020-11-16 00:00:00
Sachsen-Anhalt,1.0564695154278445,1.2229105078994804,1.1308088219700985,2020-11-16 00:00:00
Schleswig-Holstein,1.074440319689274,1.25614453241709,1.1444639976098,2020-11-16 00:00:00
Thüringen,1.0738317486085345,1.2552992810760666,1.1503622448979591,2020-11-16 00:00:00
bundesweit,1.0625260228711484,1.2388787416128968,1.1580653330805637,2020-11-16 00:00:00
Baden-Württemberg,1.0660675657487415,1.2472458208834691,1.1793579369565803,2020-11-17 00:00:00
Bayern,1.0580131984704575,1.2318127050696928,1.1428134698408785,2020-11-17 00:00:00
Berlin,1.0608619607843135,1.2526125490196078,1.1972867450980391,2020-11-17 00:00:00
Brandenburg,1.072706339234723,1.2340800685322673,1.161175671045117,2020-11-17 00:00:00
Bremen,1.0599187021509295,1.2415300765585129,1.17759752096245,2020-11-17 00:00:00
Hamburg,1.0582659574468083,1.2618521276595744,1.20299,2020-11-17 00:00:00
Hessen,1.0555677302047706,1.2552832157236244,1.1823945192432574,2020-11-17 00:00:00
Mecklenburg-Vorpommern,1.0488220456116102,1.1752247178069568,1.0957838055747524,2020-11-17 00:00:00
Niedersachsen,1.053478598600729,1.2191295256843393,1.1118742784177065,2020-11-17 00:00:00
Nordrhein-Westfalen,1.0611422034396385,1.2483857908509537,1.180652117938456,2020-11-17 00:00:00
Rheinland-Pfalz,1.0579739936680237,1.2300287200361828,1.1688824815317354,2020-11-17 00:00:00
Saarland,1.0629459957042036,1.240322184719239,1.156150659711568,2020-11-17 00:00:00
Sachsen,1.0512738883264543,1.2380597305505805,1.1590744490304494,2020-11-17 00:00:00
Sachsen-Anhalt,1.05713637864612,1.218924821133737,1.1282007705008257,2020-11-17 00:00:00
Schleswig-Holstein,1.057755297939895,1.252191464225061,1.1395105220409067,2020-11-17 00:00:00
Thüringen,1.0649928503336512,1.251812559580553,1.1497212821734988,2020-11-17 00:00:00
bundesweit,1.0591452289848928,1.2385711481682529,1.1584382819844037,2020-11-17 00:00:00
Baden-Württemberg,1.0779686206662595,1.2607767148381843,1.194656014654997,2020-11-18 00:00:00
Bayern,1.0634774325647645,1.234618801744859,1.1456119469420458,2020-11-18 00:00:00
Berlin,1.0803388029088197,1.26886388215551,1.212691404064889,2020-11-18 00:00:00
Brandenburg,1.0832394145321484,1.2425470465237844,1.1695401202300053,2020-11-18 00:00:00
Bremen,1.0733651925820256,1.2559044222539228,1.189612933903947,2020-11-18 00:00:00
Hamburg,1.072737677984666,1.2704630339539975,1.2109838444687842,2020-11-18 00:00:00
Hessen,1.0614848469068945,1.2580378046240366,1.187560872734847,2020-11-18 00:00:00
Mecklenburg-Vorpommern,1.057350207782395,1.1827181715149226,1.1008242035008189,2020-11-18 00:00:00
Niedersachsen,1.0606088221464676,1.2284621194310568,1.1209933877982838,2020-11-18 00:00:00
Nordrhein-Westfalen,1.069916238509664,1.2561191325014855,1.1875530215651322,2020-11-18 00:00:00
Rheinland-Pfalz,1.0674206243919695,1.23546608295746,1.172716105067657,2020-11-18 00:00:00
Saarland,1.0710938628158844,1.246523465703971,1.161012274368231,2020-11-18 00:00:00
Sachsen,1.0629364280228688,1.2475026026111442,1.1682309070739825,2020-11-18 00:00:00
Sachsen-Anhalt,1.0736296762816475,1.2313931225595165,1.1343254817987152,2020-11-18 00:00:00
Schleswig-Holstein,1.0673488183220985,1.2583432144887516,1.1383705027207018,2020-11-18 00:00:00
Thüringen,1.0762144581374666,1.261257273535764,1.155469317748698,2020-11-18 00:00:00
bundesweit,1.0681565370594903,1.2459587595694672,1.1643552248996456,2020-11-18 00:00:00
Baden-Württemberg,1.0737936753430517,1.257764421336668,1.1912580868077265,2020-11-19 00:00:00
Bayern,1.0625023552871138,1.23237852209346,1.1441755628124728,2020-11-19 00:00:00
Berlin,1.07744068381972,1.267378518390606,1.2115361768261097,2020-11-19 00:00:00
Brandenburg,1.0824177264469244,1.243811186088762,1.1689008564754737,2020-11-19 00:00:00
Bremen,1.0732467590523025,1.2516061689763074,1.1871260616897632,2020-11-19 00:00:00
Hamburg,1.0751736590547,1.2699322889006903,1.209928305894849,2020-11-19 00:00:00
Hessen,1.0611677855762385,1.2566907740819857,1.183650798494558,2020-11-19 00:00:00
Mecklenburg-Vorpommern,1.0610434618766484,1.181174475568396,1.0976662479587993,2020-11-19 00:00:00
Niedersachsen,1.059500987355949,1.2280131156238026,1.1178287895310797,2020-11-19 00:00:00
Nordrhein-Westfalen,1.066816404791801,1.2532220619676246,1.1840952081990024,2020-11-19 00:00:00
Rheinland-Pfalz,1.0653250111457868,1.2323127061970576,1.1696369148461885,2020-11-19 00:00:00
Saarland,1.0685781646717445,1.247493652520856,1.1627718534639102,2020-11-19 00:00:00
Sachsen,1.0606460430477125,1.2458116867174074,1.168114821180129,2020-11-19 00:00:00
Sachsen-Anhalt,1.073139783593357,1.2281209109209863,1.1313836185203827,2020-11-19 00:00:00
Schleswig-Holstein,1.0673950935550935,1.2550543866943866,1.1411087733887737,2020-11-19 00:00:00
Thüringen,1.0779558662613982,1.2628133738601823,1.1562364741641338,2020-11-19 00:00:00
bundesweit,1.066598232008494,1.2441592500269272,1.1624021026635278,2020-11-19 00:00:00
Baden-Württemberg,1.067149046565529,1.2451911609776654,1.1765199115044247,2020-11-20 00:00:00
Bayern,1.0617812073411192,1.2295732342383336,1.142487587845695,2020-11-20 00:00:00
Berlin,1.071336195210122,1.258588793492996,1.2034551890344931,2020-11-20 00:00:00
Brandenburg,1.0778776105995955,1.2332841904334158,1.1595543453851336,2020-11-20 00:00:00
Bremen,1.0644342154304882,1.23733768169959,1.1766202012672382,2020-11-20 00:00:00
Hamburg,1.063762788778878,1.2632782590759075,1.2052739273927393,2020-11-20 00:00:00
Hessen,1.062000256289778,1.2515317158600658,1.1789738584426126,2020-11-20 00:00:00
Mecklenburg-Vorpommern,1.0490712254235193,1.1756590824780513,1.0957939903548906,2020-11-20 00:00:00
Niedersachsen,1.058310283914902,1.217625944036251,1.1107401500217609,2020-11-20 00:00:00
Nordrhein-Westfalen,1.0600856863156425,1.2455016292566954,1.1770888609188168,2020-11-20 00:00:00
Rheinland-Pfalz,1.0605029310085676,1.2285553133924547,1.167822410942432,2020-11-20 00:00:00
Saarland,1.0613142216527869,1.2401803331197951,1.150722934016656,2020-11-20 00:00:00
Sachsen,1.0590992576719982,1.2381443330527282,1.1600795132777224,2020-11-20 00:00:00
Sachsen-Anhalt,1.0732722471007003,1.2316612699506255,1.138389711792399,2020-11-20 00:00:00
Schleswig-Holstein,1.0707757650115473,1.2524923498845266,1.136461244226328,2020-11-20 00:00:00
Thüringen,1.0744350917431194,1.251868233944954,1.1551525229357795,2020-11-20 00:00:00
bundesweit,1.062939934488338,1.2374159990528435,1.1571824295881188,2020-11-20 00:00:00
Baden-Württemberg,1.0636161856852882,1.2343286558997442,1.165746712558468,2020-11-21 00:00:00
Bayern,1.05763156424581,1.2242453351955307,1.136901284916201,2020-11-21 00:00:00
Berlin,1.0539276102878554,1.2470156702435702,1.1897044796457164,2020-11-21 00:00:00
Brandenburg,1.070723953140578,1.237370887337986,1.1669745762711865,2020-11-21 00:00:00
Bremen,1.057475238922676,1.2292736750651607,1.1677893136403128,2020-11-21 00:00:00
Hamburg,1.0575364112327463,1.249909090909091,1.1919890528319848,2020-11-21 00:00:00
Hessen,1.0581039560223813,1.2478649749680966,1.1729870423088251,2020-11-21 00:00:00
Mecklenburg-Vorpommern,1.0497982974049156,1.176813263764932,1.1029864067005355,2020-11-21 00:00:00
Niedersachsen,1.057649354012603,1.214718297700918,1.109920927689696,2020-11-21 00:00:00
Nordrhein-Westfalen,1.057471769798012,1.234472956075665,1.166294950304585,2020-11-21 00:00:00
Rheinland-Pfalz,1.055705329153605,1.2247236154649948,1.1628578021595264,2020-11-21 00:00:00
Saarland,1.0644449010085917,1.2423993276055287,1.1558595442659694,2020-11-21 00:00:00
Sachsen,1.0530957571389965,1.2313215926493108,1.1499542383569048,2020-11-21 00:00:00
Sachsen-Anhalt,1.0757455614056568,1.233091343210481,1.1381136280151831,2020-11-21 00:00:00
Schleswig-Holstein,1.0656117920371706,1.25046695505888,1.1290180245133383,2020-11-21 00:00:00
Thüringen,1.0681629029967334,1.250242011077972,1.1488669223121717,2020-11-21 00:00:00
bundesweit,1.05948296413286,1.2311145632731508,1.1505463806930565,2020-11-21 00:00:00
Baden-Württemberg,1.067990569292697,1.2385420931569868,1.1715953421506613,2020-11-22 00:00:00
Bayern,1.066739274709647,1.2320374232967264,1.143732822417108,2020-11-22 00:00:00
Berlin,1.0606826532271176,1.2508062103722972,1.1940990082913348,2020-11-22 00:00:00
Brandenburg,1.0762232696897376,1.237702863961814,1.169155369928401,2020-11-22 00:00:00
Bremen,1.0535,1.2250551181102365,1.1647216535433071,2020-11-22 00:00:00
Hamburg,1.0645521132994025,1.2523821641956183,1.1953228590396106,2020-11-22 00:00:00
Hessen,1.0580958856690732,1.252058154485214,1.1788910592424091,2020-11-22 00:00:00
Mecklenburg-Vorpommern,1.053381577333497,1.1795371029069053,1.1039890837728443,2020-11-22 00:00:00
Niedersachsen,1.0592478810494952,1.2163851716856142,1.1127936590586944,2020-11-22 00:00:00
Nordrhein-Westfalen,1.0553883418094652,1.226970587282563,1.1603150691587574,2020-11-22 00:00:00
Rheinland-Pfalz,1.055162958234543,1.2243634871420757,1.1647795002735728,2020-11-22 00:00:00
Saarland,1.0720389064143008,1.2410960392569226,1.1538685594111462,2020-11-22 00:00:00
Sachsen,1.0599883496643778,1.2403346192423426,1.1609615770388086,2020-11-22 00:00:00
Sachsen-Anhalt,1.06927823221995,1.2362465348784366,1.1460396500795276,2020-11-22 00:00:00
Schleswig-Holstein,1.082515028432169,1.2569269699431358,1.1424602761982128,2020-11-22 00:00:00
Thüringen,1.07511396011396,1.2637552570885904,1.1618911952245288,2020-11-22 00:00:00
bundesweit,1.0626375072780203,1.2327608369723435,1.1535501128093155,2020-11-22 00:00:00
Baden-Württemberg,1.0686487407129257,1.2401526432958725,1.1717188799184617,2020-11-23 00:00:00
Bayern,1.0654571778956852,1.2326239113024329,1.1442851136249876,2020-11-23 00:00:00
Berlin,1.0762758174166396,1.2651654257041114,1.2092282292003884,2020-11-23 00:00:00
Brandenburg,1.0807863711388823,1.244745814666352,1.1728144305588304,2020-11-23 00:00:00
Bremen,1.062663214422708,1.229836210203299,1.1700632911392406,2020-11-23 00:00:00
Hamburg,1.063114126950203,1.2538897200256465,1.1957542209873906,2020-11-23 00:00:00
Hessen,1.0625317016937128,1.2581762880198637,1.183712201826727,2020-11-23 00:00:00
Mecklenburg-Vorpommern,1.0539081395348835,1.1760963953488373,1.0972788372093023,2020-11-23 00:00:00
Niedersachsen,1.0619873647655935,1.2169297448911447,1.1091312141044478,2020-11-23 00:00:00
Nordrhein-Westfalen,1.0682501656970322,1.246417217762722,1.177732970027248,2020-11-23 00:00:00
Rheinland-Pfalz,1.0593831968841902,1.2287287973928942,1.1670660519831493,2020-11-23 00:00:00
Saarland,1.0677421404682277,1.2418290969899666,1.153717391304348,2020-11-23 00:00:00
Sachsen,1.0606135677224502,1.2451023774490824,1.1677703864322777,2020-11-23 00:00:00
Sachsen-Anhalt,1.0692652501713502,1.230458761708933,1.1337258396161756,2020-11-23 00:00:00
Schleswig-Holstein,1.0765809292438506,1.2511694503492254,1.1398485423625877,2020-11-23 00:00:00
Thüringen,1.0806568813881623,1.2632814357024007,1.1598925600190158,2020-11-23 00:00:00
bundesweit,1.066697263189286,1.2384220978148892,1.1576822778289868,2020-11-23 00:00:00
Baden-Württemberg,1.0662920531054807,1.2431201903577318,1.1742185328394128,2020-11-24 00:00:00
Bayern,1.063639150426976,1.2307796754494806,1.1414192151424472,2020-11-24 00:00:00
Berlin,1.0667527580474534,1.246489799002569,1.1918538612664349,2020-11-24 00:00:00
Brandenburg,1.0738101447673776,1.2330349209857443,1.1597337827384242,2020-11-24 00:00:00
Bremen,1.0494123281965846,1.22738400666389,1.1672761349437737,2020-11-24 00:00:00
Hamburg,1.0575963285024157,1.246167536231884,1.1880589371980677,2020-11-24 00:00:00
Hessen,1.0599705273825106,1.2557488916100157,1.1819763121226197,2020-11-24 00:00:00
Mecklenburg-Vorpommern,1.0464989695720692,1.170014910898291,1.0897240877682144,2020-11-24 00:00:00
Niedersachsen,1.0627093732520043,1.2135182324268172,1.1087961271075837,2020-11-24 00:00:00
Nordrhein-Westfalen,1.05660683161813,1.242502182322458,1.1736419239471572,2020-11-24 00:00:00
Rheinland-Pfalz,1.057612542346175,1.2319570629480816,1.16963483809974,2020-11-24 00:00:00
Saarland,1.0709058224626151,1.2473296213808462,1.1597091950365892,2020-11-24 00:00:00
Sachsen,1.058586823635952,1.23971353105426,1.1603734057806958,2020-11-24 00:00:00
Sachsen-Anhalt,1.077513754227734,1.2208396843291995,1.1283586245772268,2020-11-24 00:00:00
Schleswig-Holstein,1.0691048696988752,1.2434353385034584,1.127341717319919,2020-11-24 00:00:00
Thüringen,1.0795291715285882,1.2580239206534425,1.1568642940490084,2020-11-24 00:00:00
bundesweit,1.0623596645808255,1.235385821823526,1.1545950165914127,2020-11-24 00:00:00
Baden-Württemberg,1.0775153626399254,1.2507666161380595,1.1804847248134327,2020-11-25 00:00:00
Bayern,1.0719554308181791,1.2400773170542434,1.150940945187408,2020-11-25 00:00:00
Berlin,1.0909972404277335,1.262187305967575,1.2059884442911348,2020-11-25 00:00:00
Brandenburg,1.097781357337439,1.24045907852659,1.167008290891863,2020-11-25 00:00:00
Bremen,1.0632439243924392,1.2475373537353736,1.183346084608461,2020-11-25 00:00:00
Hamburg,1.0711512605042015,1.2724590336134454,1.2143550420168068,2020-11-25 00:00:00
Hessen,1.0665544444444444,1.257997314814815,1.182727361111111,2020-11-25 00:00:00
Mecklenburg-Vorpommern,1.0574540491355775,1.1783313401793838,1.0988715715585595,2020-11-25 00:00:00
Niedersachsen,1.0700796254891,1.225277557294578,1.1149726383454444,2020-11-25 00:00:00
Nordrhein-Westfalen,1.0706164404929028,1.247145063172672,1.1776382155669942,2020-11-25 00:00:00
Rheinland-Pfalz,1.0691873158897938,1.2366557788944723,1.1752258707329752,2020-11-25 00:00:00
Saarland,1.0822361663652802,1.24847486437613,1.1591551537070526,2020-11-25 00:00:00
Sachsen,1.0677899796334012,1.2435967413441955,1.167862647657841,2020-11-25 00:00:00
Sachsen-Anhalt,1.0948956310679612,1.2234375866851597,1.1314634766527971,2020-11-25 00:00:00
